"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","timepoint","count","mean","sd","se","mirna_zscore","mrna_mean_zscore","mrna_sd_zscore","mrna_se_zscore"
"957","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g22743.t1",-0.873980955604691,0.00454225158589401,0.0743919456587316,156,-21.78,"2 15","459 479",13,"92.31%","92.31%","V17661","V17661","red",-0.368401312251017,-0.574782545930472,-0.144865555999834,0.441111088875035,0.399463463871703,0.0277327661099737,0.1250515516117,0.0946905437129106,0.0380158582218789,0.000580034379853576,0.4289056881263,0.0114999697178579,0.0235108676519403,0.880238134898028,0.495277927190033,0.606203638560686,"MZT1","22_hpf",150.13,7.25160972113356,0.288739418112894,0.144369709056447,-0.465032960664887,-0.227543141271613,-0.297115909187158,-0.297115909187158
"958","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g22743.t1",-0.873980955604691,0.00454225158589401,0.0743919456587316,156,-21.78,"2 15","459 479",13,"92.31%","92.31%","V17661","V17661","red",-0.368401312251017,-0.574782545930472,-0.144865555999834,0.441111088875035,0.399463463871703,0.0277327661099737,0.1250515516117,0.0946905437129106,0.0380158582218789,0.000580034379853576,0.4289056881263,0.0114999697178579,0.0235108676519403,0.880238134898028,0.495277927190033,0.606203638560686,"MZT1","28_hpf",439.43,6.48458022807888,0.565161285683251,0.282580642841625,-0.450181963737115,-0.55169152812997,0.599419767059952,0.599419767059952
"959","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g22743.t1",-0.873980955604691,0.00454225158589401,0.0743919456587316,156,-21.78,"2 15","459 479",13,"92.31%","92.31%","V17661","V17661","red",-0.368401312251017,-0.574782545930472,-0.144865555999834,0.441111088875035,0.399463463871703,0.0277327661099737,0.1250515516117,0.0946905437129106,0.0380158582218789,0.000580034379853576,0.4289056881263,0.0114999697178579,0.0235108676519403,0.880238134898028,0.495277927190033,0.606203638560686,"MZT1","48_hpf",0,6.69482853689745,0.496600484888714,0.248300242444357,-0.472739770788518,-0.462840120510918,0.377052396328225,0.377052396328225
"960","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g22743.t1",-0.873980955604691,0.00454225158589401,0.0743919456587316,156,-21.78,"2 15","459 479",13,"92.31%","92.31%","V17661","V17661","red",-0.368401312251017,-0.574782545930472,-0.144865555999834,0.441111088875035,0.399463463871703,0.0277327661099737,0.1250515516117,0.0946905437129106,0.0380158582218789,0.000580034379853576,0.4289056881263,0.0114999697178579,0.0235108676519403,0.880238134898028,0.495277927190033,0.606203638560686,"MZT1","72_hpf",481.7,6.64142346729214,0.284342963561536,0.142171481780768,-0.448012065222988,-0.485409222897942,-0.311375194781804,-0.311375194781804
"961","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","1_hpf",5824.11,10.246030711713,0.0515066799259252,0.0257533399629626,-0.173763484175984,1.03790589616445,-1.06654712397436,-1.06654712397436
"962","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","4_hpf",7268.95,9.4027411396036,0.405535101273137,0.202767550636568,-0.0995937143829595,0.68152982858313,0.0816945579628751,0.0816945579628751
"963","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","9_hpf",3409.64,10.2051826941341,0.177595502001906,0.0887977510009528,-0.297708477443173,1.02064343217258,-0.657595660182092,-0.657595660182092
"964","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","14_hpf",5153.75,10.4627770115678,0.122515574917614,0.0612577874588071,-0.20817590830492,1.12950336939283,-0.836239702023637,-0.836239702023637
"965","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","22_hpf",20267.23,9.84265503381017,0.385599094012308,0.192799547006154,0.567663168943414,0.867438428519418,0.017034906002796,0.017034906002796
"966","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","28_hpf",12011.13,9.80803880980644,0.323714809339904,0.161857404669952,0.14384251310042,0.852809534491823,-0.183678118243452,-0.183678118243452
"967","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","48_hpf",24322.17,9.27465743543268,0.208819319442605,0.104409659721303,0.775820450251052,0.627401367466853,-0.556325574243291,-0.556325574243291
"968","Montipora_capitata_HIv3___Scaffold_2_123667","Montipora_capitata_HIv3___RNAseq.g37128.t1",-0.798279920648954,0.017541180488516,0.125102150629228,170,-23.85,"2 22","905 929",21,"80.95%","85.71%","V17677","V17677","lightyellow",0.325661253097491,-0.242676571482722,0.297699608500249,0.47712873706744,0.0509257742529116,0.0267316571939857,-0.328936080426472,-0.606534378202883,0.0689315366659869,0.180806754165548,0.097964163845302,0.00575868558180672,0.781935438189219,0.884532039752872,0.066026465382584,0.000233307498062137,"MZT1","72_hpf",71451.51,8.84054350681395,0.194936161371303,0.0974680806856516,3.19516951194452,0.443943846017319,-0.601353656208377,-0.601353656208377
"969","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","1_hpf",0,4.2340596731601,0.247520287894586,0.123760143947293,-0.472739770788518,-1.50276657032068,-0.430804394506368,-0.430804394506368
"970","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","4_hpf",0,4.9203396667259,0.973914755016973,0.486957377508486,-0.472739770788518,-1.21274310334604,1.92515449010673,1.92515449010673
"971","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","9_hpf",0,4.44668409179663,0.890186336027754,0.445093168013877,-0.472739770788518,-1.41291101335475,1.65359307060183,1.65359307060183
"972","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","14_hpf",4466.59,9.11179313381709,0.332058746419333,0.166029373209666,-0.243450747741103,0.558574547737584,-0.156615725033318,-0.156615725033318
"973","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","22_hpf",5104.34,8.6019258913335,0.649702292805597,0.324851146402799,-0.210712333324627,0.343103505672722,0.873616702552954,0.873616702552954
"974","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","28_hpf",4394.32,7.82673137588997,0.611786194484087,0.305893097242043,-0.2471606735896,0.01550456201052,0.750641139338242,0.750641139338242
"975","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","48_hpf",5582.14,6.90717088590781,0.963816986584655,0.481908493292328,-0.186184831312566,-0.373103766802656,1.89240379013633,1.89240379013633
"976","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g18437.t1",0.876700470895182,0.00426356559556508,0.0728257765644941,163,-23.51,"2 22","170 195",23,"69.57%","82.61%","V18049","V18049","red",-0.439621937015487,-0.328655217561849,-0.403948227678517,0.564174789418993,0.42992062613271,0.234754025602813,0.0352599990230141,-0.0918840579216759,0.0118155446407745,0.0662717995870835,0.0218563421401178,0.000770569405035965,0.0140548154928073,0.195908484495921,0.848067843991297,0.616965762903065,"MZT1","72_hpf",3853.56,6.3136159718086,0.419019132734923,0.209509566367461,-0.274920179634059,-0.623941406892453,0.125428128578639,0.125428128578639
"977","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","1_hpf",0,4.95499712065351,0.0412565364901252,0.0206282682450626,-0.472739770788518,-1.19809678545999,-1.09979203096243,-1.09979203096243
"978","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","4_hpf",0,4.90821958228957,0.815680209102677,0.407840104551339,-0.472739770788518,-1.217865078256,1.41194286588232,1.41194286588232
"979","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","9_hpf",0,5.45308625533115,0.428562880247328,0.214281440123664,-0.472739770788518,-0.987603198212855,0.156381939162341,0.156381939162341
"980","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","14_hpf",4466.59,8.33876402912125,0.531499611996406,0.265749805998203,-0.243450747741103,0.231890711521846,0.490242835264699,0.490242835264699
"981","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","22_hpf",5104.34,8.06238923873319,0.385627189164223,0.192813594582112,-0.210712333324627,0.115094104241688,0.0171260286995752,0.0171260286995752
"982","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","28_hpf",4394.32,7.18451054074902,1.21135864590807,0.605679322954036,-0.2471606735896,-0.255899405637076,2.69527054916495,2.69527054916495
"983","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","48_hpf",5582.14,7.14013749986053,0.542681967222899,0.271340983611449,-0.186184831312566,-0.274651552398372,0.526511240847581,0.526511240847581
"984","Montipora_capitata_HIv3___Scaffold_8_536899","Montipora_capitata_HIv3___RNAseq.g29882.t1",0.902275282849752,0.00216554038685478,0.0585808607628953,171,-24.97,"2 22","618 642",22,"77.27%","86.36%","V18425","V18425","red",-0.418380584395098,-0.423860647761787,-0.306458051734301,0.513548024090512,0.417652436297125,0.162595383596014,0.130830917882668,-0.0759274779751321,0.0171707197139078,0.0156261080847041,0.0880195222526476,0.00264579588376717,0.0173852016632497,0.373937779582213,0.475398500748053,0.679592466536092,"MZT1","72_hpf",3853.56,6.37174097237999,0.814312352860905,0.407156176430452,-0.274920179634059,-0.599377651076075,1.40750641542525,1.40750641542525
"985","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","1_hpf",582.41,11.648671621648,0.126526970960878,0.0632634854804388,-0.442842193461509,1.63066509566578,-0.82322929985845,-0.82322929985845
"986","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","4_hpf",0,12.0026448325702,0.894652818643124,0.447326409321562,-0.472739770788518,1.78025496978464,1.66807948243029,1.66807948243029
"987","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","9_hpf",0,11.5092051435009,0.097450544170323,0.0487252720851615,-0.472739770788518,1.5717262486963,-0.917534624486519,-0.917534624486519
"988","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","14_hpf",515.38,12.2656910601567,0.302752850797587,0.151376425398793,-0.446283127868936,1.8914188964829,-0.251665299729436,-0.251665299729436
"989","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","22_hpf",450.38,11.9350712256976,0.839252277044868,0.419626138522434,-0.44961985376007,1.75169821171952,1.48839557224325,1.48839557224325
"990","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","28_hpf",585.91,11.7088887283014,0.44635487942327,0.223177439711635,-0.442662523605833,1.65611298021222,0.214087800689129,0.214087800689129
"991","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","48_hpf",797.45,11.1189409495753,0.340675291923883,0.170337645961942,-0.431803277528747,1.40679972363432,-0.128669164514295,-0.128669164514295
"992","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g21357.t1",-0.730411904415777,0.0396127753497968,0.17950708656847,144,-23.81,"2 22","880 907",25,"60.00%","64.00%","V18466","V18466","darkturquoise",0.0288075026685153,0.234254213859534,-0.0505934675620063,0.3827563170366,0.195646887165237,0.0640210248650527,-0.270576013244559,-0.584316464788375,0.875632150036412,0.196889745140169,0.783324544167854,0.0306067435481867,0.283214410385275,0.727760385996329,0.134182111304309,0.000445612758373581,"MZT1","72_hpf",1445.09,10.5564470391982,0.195514808040964,0.0977574040204822,-0.398557167434373,1.1690885334945,-0.599476896645711,-0.599476896645711
"993","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g44236.t1",0.718397141741271,0.0447009910653606,0.189802332794052,162,-25.25,"2 19","61 81",17,"76.47%","82.35%","V18500","V18500","lightyellow",0.140767849694732,-0.594475221345977,0.301652675561861,0.392224172919124,0.138079944164364,0.163434819702929,-0.142583735712159,-0.399100504984875,0.44221400060513,0.000333429910910693,0.0933752807479099,0.0263982453068128,0.451063911752402,0.371442544642312,0.436289003018222,0.0236491614088206,"MZT1","1_hpf",6988.93,9.10949602267761,0.0787020941222494,0.0393510470611247,-0.113968329521966,0.557603783409697,-0.978342600679489,-0.978342600679489
"994","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g44236.t1",0.718397141741271,0.0447009910653606,0.189802332794052,162,-25.25,"2 19","61 81",17,"76.47%","82.35%","V18500","V18500","lightyellow",0.140767849694732,-0.594475221345977,0.301652675561861,0.392224172919124,0.138079944164364,0.163434819702929,-0.142583735712159,-0.399100504984875,0.44221400060513,0.000333429910910693,0.0933752807479099,0.0263982453068128,0.451063911752402,0.371442544642312,0.436289003018222,0.0236491614088206,"MZT1","4_hpf",11076.5,8.0641953178735,0.407933631878705,0.203966815939352,0.095863988183021,0.115857357343647,0.089473856602897,0.089473856602897
"995","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g44236.t1",0.718397141741271,0.0447009910653606,0.189802332794052,162,-25.25,"2 19","61 81",17,"76.47%","82.35%","V18500","V18500","lightyellow",0.140767849694732,-0.594475221345977,0.301652675561861,0.392224172919124,0.138079944164364,0.163434819702929,-0.142583735712159,-0.399100504984875,0.44221400060513,0.000333429910910693,0.0933752807479099,0.0263982453068128,0.451063911752402,0.371442544642312,0.436289003018222,0.0236491614088206,"MZT1","9_hpf",30199.71,9.32222256899293,0.172431134335738,0.0862155671678692,1.0775395255461,0.647502499762112,-0.6743455645897,-0.6743455645897
"996","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g44236.t1",0.718397141741271,0.0447009910653606,0.189802332794052,162,-25.25,"2 19","61 81",17,"76.47%","82.35%","V18500","V18500","lightyellow",0.140767849694732,-0.594475221345977,0.301652675561861,0.392224172919124,0.138079944164364,0.163434819702929,-0.142583735712159,-0.399100504984875,0.44221400060513,0.000333429910910693,0.0933752807479099,0.0263982453068128,0.451063911752402,0.371442544642312,0.436289003018222,0.0236491614088206,"MZT1","14_hpf",42604.36,9.44142184953135,0.0886975496838123,0.0443487748419062,1.71432286132241,0.697876383492879,-0.945923738199288,-0.945923738199288
"997","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g44236.t1",0.718397141741271,0.0447009910653606,0.189802332794052,162,-25.25,"2 19","61 81",17,"76.47%","82.35%","V18500","V18500","lightyellow",0.140767849694732,-0.594475221345977,0.301652675561861,0.392224172919124,0.138079944164364,0.163434819702929,-0.142583735712159,-0.399100504984875,0.44221400060513,0.000333429910910693,0.0933752807479099,0.0263982453068128,0.451063911752402,0.371442544642312,0.436289003018222,0.0236491614088206,"MZT1","22_hpf",25521.69,9.09635639688374,0.537734565768633,0.268867282884317,0.83739690318849,0.552050948031694,0.51046503601056,0.51046503601056
