"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category"
"1589","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g34252.t1",-0.956146543738573,0.00020396556155362,0.0332041715482949,158,-22.34,"2 20","85 109",19,"68.42%","84.21%","V15304","V15304","pink",-0.375542548511715,-0.274248326656458,-0.398803450491571,-0.29256794985566,0.200702896606564,0.201206110944296,0.493481894147697,0.445771373816847,0.0341673645606282,0.128774377014447,0.0237628419882469,0.10417371552391,0.270709255192229,0.269484616037812,0.00410352324654427,0.0105578413447625,"ZGA2"
"1590","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g29494.t1",0.748952302997521,0.0324818483609856,0.163695638713503,152,-21.61,"2 23","244 269",23,"65.22%","73.91%","V15307","V15307","blue",-0.471410317144457,-0.196399443288484,-0.159719603387681,-0.0631549408491536,0.481086477555162,0.0971786619094402,0.274888973858454,0.0375301913467187,0.0064586222325312,0.281329959083333,0.382560383307647,0.731306947715362,0.00531316472765883,0.5967296325622,0.127847685574044,0.838409931267595,"ZGA1"
"1591","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g10189.t1",-0.73231124389346,0.0388423751015609,0.177862970717877,153,-24.97,"2 14","496 514",12,"75.00%","100.00%","V15319","V15319","blue",-0.208829793514796,-0.123867682689343,-0.147801639116178,-0.328476132989434,0.476068491542854,0.153595174269892,0.0812456030423437,0.0980659794546603,0.251372753662417,0.499401427806477,0.419507641256992,0.0664286018732841,0.00588332520421644,0.401304459559099,0.658459407211334,0.593366539806069,"ZGA1"
"1592","Montipora_capitata_HIv3___Scaffold_10_659884","Montipora_capitata_HIv3___RNAseq.g3486.t1",0.739224145507584,0.0361157405115569,0.171925955194357,177,-29.48,"2 23","149 174",23,"78.26%","82.61%","V15324","V15324","magenta",-0.242136170852968,-0.0743640072590617,-0.341998779416546,-0.617604313807231,0.249183986747359,0.418749451875758,0.301246542726102,0.306923289986587,0.181809978253688,0.685851969966393,0.0553793283096703,0.000165947484992755,0.169031249132534,0.0170629098167162,0.0938390498917854,0.0875137493679403,"ZGA2"
"1593","Montipora_capitata_HIv3___Scaffold_9_599461","Montipora_capitata_HIv3___TS.g17186.t1",0.77882115068994,0.0227615119281723,0.139875856838254,144,-21.21,"2 22","583 602",20,"65.00%","75.00%","V15336","V15336","blue",-0.31471109176307,-0.0875485412371411,-0.22226954529056,-0.105380532476933,0.463065775527688,0.0192455321746573,0.0679005483835183,0.17969785468184,0.0793736523776478,0.633745243358751,0.221447811471844,0.565962946868191,0.00760952912981793,0.916735107737288,0.711942713823804,0.325055218980688,"ZGA1"
"1594","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g7205.t2",0.794871917778083,0.0183946790318913,0.127624117659945,164,-26.09,"2 23","669 697",26,"69.23%","76.92%","V15357","V15357","magenta",-0.540328306025971,-0.1108506180311,-0.222500386654271,0.165618993242117,0.0541933077262465,0.0361696948973004,0.280075029760741,0.337622285084938,0.00141111742361199,0.545854585598703,0.22095598380494,0.36499615389533,0.768312285182563,0.84419511056666,0.120526437377338,0.0587834304386641,"ZGA2"
"1595","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___TS.g46029.t1",0.93839691321743,0.000557779837453412,0.0407249006140653,147,-25.62,"2 12","118 136",10,"90.00%","90.00%","V15365","V15365","black",0.481902525755666,0.349362532073786,0.361665060793417,-0.184849875983906,-0.359002881157174,-0.231460842978255,-0.345063364314728,-0.0725531541888061,0.00522507022707136,0.0500052364285788,0.0419595171196954,0.31114218162334,0.0436058403552218,0.202436739892467,0.0530898648016315,0.693127520147607,"MZT2"
"1596","Montipora_capitata_HIv3___Scaffold_8_571913","Montipora_capitata_HIv3___RNAseq.g37073.t1",0.714436043999709,0.0464606417345612,0.193246783939951,152,-21.33,"2 22","780 806",23,"65.22%","69.57%","V15371","V15371","blue",-0.618860426131068,-0.353838625634068,0.110879143584857,0.0328788995106661,0.304567276114033,0.177164679269482,0.156223577677072,0.190985475609025,0.000159525193086884,0.0469468939465807,0.545750612175684,0.858220870744138,0.0900980769535227,0.332034669777761,0.393196909620743,0.295067294688162,"ZGA1"
"1597","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g49068.t1",-0.805000286032352,0.0159317888698177,0.120041466592532,165,-23.48,"2 19","190 214",18,"72.22%","94.44%","V15372","V15372","black",0.45831852056852,0.263598848364387,0.437225727435992,-0.484219833173322,-0.250364921398115,-0.127409659656634,-0.119964221011345,-0.177184461129483,0.00833889923713433,0.144912371240075,0.0123386187947535,0.00498170113102279,0.166954244170134,0.487116193261072,0.51311899648546,0.331979813107891,"MZT2"
"1598","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g49068.t1",-0.805000286032352,0.0159317888698177,0.120041466592532,176,-28.95,"2 23","916 941",23,"78.26%","86.96%","V15372","V15372","black",0.45831852056852,0.263598848364387,0.437225727435992,-0.484219833173322,-0.250364921398115,-0.127409659656634,-0.119964221011345,-0.177184461129483,0.00833889923713433,0.144912371240075,0.0123386187947535,0.00498170113102279,0.166954244170134,0.487116193261072,0.51311899648546,0.331979813107891,"MZT2"
"1599","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g20897.t2",-0.789240216707227,0.0198610746060584,0.131961485165331,156,-26.05,"2 22","188 212",21,"66.67%","76.19%","V15375","V15375","blue",-0.300072605622711,-0.0903327893314544,-0.206924598267779,-0.191357573150689,0.33313682524089,0.0796290098034932,-0.0187174045369536,0.394639135865203,0.0951894427839645,0.622948337095365,0.255821485601399,0.29410972732965,0.0624411756051742,0.66485697214027,0.919012458639001,0.0254043934265889,"ZGA1"
"1600","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g8689.t1",0.718825429184002,0.0445131868594897,0.189463549008338,150,-20.99,"2 11","25 48",9,"100.00%","100.00%","V15392","V15392","magenta",-0.518184638610063,-0.489640995453695,-0.197179060199368,0.170402119619504,0.465288430073727,0.202100793448241,0.124854011857484,0.242359339264171,0.00238157021051845,0.00445002196028772,0.279386281679861,0.351112769532367,0.00728713872644502,0.267316208606506,0.495964770527084,0.181395204461302,"ZGA2"
"1601","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g189.t1",0.711927602044436,0.0475962448569624,0.195495620906335,165,-22.35,"2 23","648 672",22,"72.73%","77.27%","V15406","V15406","blue",-0.288250046079454,-0.180633604911544,-0.175630497695573,-0.128608025392271,0.530761159174942,-0.00743478351932298,0.236360681553517,0.0134351168697068,0.109624592004717,0.322500112113318,0.336305999410622,0.482995072014884,0.00177685393340672,0.96778645305312,0.192777252152466,0.941822110284098,"ZGA1"
"1602","Montipora_capitata_HIv3___Scaffold_14_1001044","Montipora_capitata_HIv3___RNAseq.g30819.t1",-0.852910342165752,0.0071039990281154,0.0873057462345516,180,-28.91,"2 17","485 502",15,"100.00%","100.00%","V15407","V15407","pink",-0.123112179972264,-0.188863590559271,-0.271010969065683,-0.352565744820835,0.105873334669986,0.0652397450720338,0.241621954432543,0.522817450243489,0.502041911001252,0.300565647504159,0.133533051447358,0.0478009960613392,0.56413763411222,0.722779172166043,0.182768225127941,0.00214074747074321,"ZGA2"
"1603","Montipora_capitata_HIv3___Scaffold_14_1001054","Montipora_capitata_HIv3___RNAseq.g30819.t1",-0.852910342165752,0.0071039990281154,0.0873057462345516,180,-28.91,"2 17","485 502",15,"100.00%","100.00%","V15407","V15407","pink",-0.123112179972264,-0.188863590559271,-0.271010969065683,-0.352565744820835,0.105873334669986,0.0652397450720338,0.241621954432543,0.522817450243489,0.502041911001252,0.300565647504159,0.133533051447358,0.0478009960613392,0.56413763411222,0.722779172166043,0.182768225127941,0.00214074747074321,"ZGA2"
"1604","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___TS.g40497.t1b",-0.883649406750892,0.00360210712101631,0.0688350352170269,147,-25.15,"2 16","749 767",14,"71.43%","78.57%","V15413","V15413","blue",-0.40024864049034,-0.211997800002711,-0.275740339846308,-0.00114617879883386,0.478031158093601,0.0428179968692939,0.119724703558961,0.248559100616337,0.0232139784481791,0.244089302416346,0.126623817558157,0.995032567826239,0.00565438503301358,0.8160060568888,0.513966729775466,0.170137697293362,"ZGA1"
"1605","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g29048.t1",-0.75551669428146,0.0301619262719585,0.158325457207489,145,-20.32,"2 10","576 594",8,"100.00%","100.00%","V15434","V15434","red",-0.385884890428525,-0.563105076522916,-0.168205939716385,0.17075728525651,0.320398901627912,0.342915381797567,0.316176652502125,-0.0330523145162881,0.0291595479751433,0.000792543117978264,0.357447428892752,0.350094712186149,0.0738072835254779,0.0546865287268277,0.0779093603166323,0.857480655806887,"MZT1"
"1606","Montipora_capitata_HIv3___Scaffold_8_503091","Montipora_capitata_HIv3___RNAseq.g12180.t1",0.907830360164545,0.00182468588473983,0.0556422253279913,153,-21.42,"2 15","143 167",14,"78.57%","92.86%","V15448","V15448","blue",-0.252131625789825,-0.252131625789825,-0.169412198582275,-0.138260155987857,0.424694234475402,0.0614941094273543,0.265668470168967,0.0600787920780587,0.163881078397254,0.163881078397254,0.353959691816789,0.45046760763081,0.0154016450451445,0.738123162051115,0.141666477918701,0.743947244714798,"ZGA1"
"1607","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g44848.t1b",0.770373855998954,0.0252958346569537,0.146497602362664,148,-22.12,"2 22","469 494",22,"59.09%","72.73%","V15450","V15450","blue",-0.621747814642054,-0.293379641346184,-0.129923087370987,0.0907351411615329,0.379715880860759,0.109899840437028,0.265686463555027,0.199013217344879,0.000145595353147146,0.103172270700772,0.478493406241363,0.621394349007818,0.0320687097281057,0.549325418494766,0.141638492372829,0.27484775896061,"ZGA1"
"1608","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g18595.t1",-0.835152214005625,0.00986028157346552,0.0988216859487875,151,-24.76,"2 21","818 846",24,"62.50%","70.83%","V15486","V15486","blue",-0.17542311214428,-0.165164966606494,-0.114560011055538,-0.373097154700492,0.28458762854645,0.0126232183732792,0.273332515873387,0.257701881713687,0.336885945747357,0.3663306817476,0.532412923124536,0.0354479400645405,0.114413325188605,0.945332468185625,0.130107676840888,0.154456824669112,"ZGA1"
"1609","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___TS.g4478.t1",-0.901331812365735,0.00222723612325887,0.0590764052967781,141,-21.16,"2 10","927 950",8,"87.50%","100.00%","V15498","V15498","magenta",-0.541015786660597,-0.446287044892875,-0.316112523010517,0.0582938251872375,0.259782977204581,0.25401310985896,0.41936192398798,0.31196351832523,0.00138757727975293,0.0104577143978744,0.0779729945047577,0.751312278641009,0.151038128780984,0.160652957522063,0.016885145412787,0.0821759585846019,"ZGA2"
"1610","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g6063.t1",-0.835933091676891,0.00972686176001361,0.0982925301285111,161,-24.31,"2 19","219 240",19,"68.42%","89.47%","V15507","V15507","blue",-0.446754442384199,-0.180383501744038,-0.377766695248895,0.0402133810807663,0.394147054684322,0.157975625937027,0.220452052594144,0.192116525080873,0.0103676540588024,0.323181808997946,0.0330354655516567,0.827024853479913,0.0256043723044397,0.387845283061281,0.225346144069856,0.292162753612773,"ZGA1"
"1611","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g28579.t1",0.720390104703464,0.0438311360377049,0.188046455792653,150,-20.32,"2 19","970 987",17,"70.59%","82.35%","V15510","V15510","lightgreen",0.326647385266301,-0.144767179728623,0.492778181085758,0.410393625110763,-0.0936510151586902,-0.0684718457028242,-0.399311703713326,-0.523617447159358,0.0680464583475738,0.429222575937204,0.00416521099432075,0.0196477987319152,0.610180664084218,0.70962313201753,0.0235686097518996,0.00210138103376745,"Maternal"
"1612","Montipora_capitata_HIv3___Scaffold_11_817971","Montipora_capitata_HIv3___RNAseq.g28579.t1",0.720390104703464,0.0438311360377049,0.188046455792653,150,-20.32,"2 19","970 987",17,"70.59%","82.35%","V15510","V15510","lightgreen",0.326647385266301,-0.144767179728623,0.492778181085758,0.410393625110763,-0.0936510151586902,-0.0684718457028242,-0.399311703713326,-0.523617447159358,0.0680464583475738,0.429222575937204,0.00416521099432075,0.0196477987319152,0.610180664084218,0.70962313201753,0.0235686097518996,0.00210138103376745,"Maternal"
"1613","Montipora_capitata_HIv3___Scaffold_151_1064446","Montipora_capitata_HIv3___RNAseq.g28579.t1",0.720390104703464,0.0438311360377049,0.188046455792653,150,-20.32,"2 19","970 987",17,"70.59%","82.35%","V15510","V15510","lightgreen",0.326647385266301,-0.144767179728623,0.492778181085758,0.410393625110763,-0.0936510151586902,-0.0684718457028242,-0.399311703713326,-0.523617447159358,0.0680464583475738,0.429222575937204,0.00416521099432075,0.0196477987319152,0.610180664084218,0.70962313201753,0.0235686097518996,0.00210138103376745,"Maternal"
"1614","Montipora_capitata_HIv3___Scaffold_2_63883","Montipora_capitata_HIv3___RNAseq.g18597.t1",0.774228218412755,0.0241188897885755,0.143505390495487,157,-22.07,"2 23","781 810",27,"62.96%","70.37%","V15513","V15513","magenta",-0.411897126601557,-0.206259725560313,-0.450588719416449,-0.110078315548184,0.313336386430635,0.216532282327863,0.169103708913517,0.479851509454488,0.019160146891596,0.257386140591218,0.00965325315851605,0.548673104837548,0.0807663793432401,0.233911204048698,0.354849700403291,0.00544890097788062,"ZGA2"
"1615","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___RNAseq.g28260.t1a",0.733079840138878,0.0385332341268001,0.177214864658786,151,-20.99,"2 17","609 634",17,"70.59%","82.35%","V15527","V15527","blue",-0.449867817099732,-0.331203290409937,-0.0698946267759071,-0.0089712672773235,0.451652524813153,0.132815555186851,0.122970742527675,0.15249817903522,0.00978429902163082,0.0640719607328726,0.703857483900794,0.961133723419282,0.00946258662005438,0.468669090850529,0.502537012851873,0.404716198965089,"ZGA1"
"1616","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g50264.t1",-0.759000209669664,0.0289734733061789,0.155491269753013,152,-20.24,"2 23","76 98",21,"61.90%","76.19%","V15529","V15529","blue",-0.348049137055381,-0.0791705594667215,-0.131042613768711,-0.163110778863804,0.30706369395274,-0.00942879012768753,-0.0376420109353506,0.461380196264916,0.0509320707821616,0.66667550868684,0.474678305175508,0.372404596357658,0.0873615503092356,0.959153198668172,0.837934809893792,0.00786203083103129,"ZGA1"
"1617","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g21648.t1",-0.833401172711038,0.0101636687004896,0.100013902206101,161,-24.31,"2 19","219 240",19,"68.42%","89.47%","V15535","V15535","blue",-0.406116279051824,-0.177352446331029,-0.305477758587475,-0.0493928090048352,0.342425955915514,0.148391304160643,0.211211893268196,0.236310139630809,0.0210916624919374,0.331514200798345,0.0890925425283582,0.788348963947075,0.05505559528514,0.417634154035716,0.24588288999494,0.192875219073192,"ZGA1"
"1618","Montipora_capitata_HIv3___Scaffold_10_624116","Montipora_capitata_HIv3___RNAseq.g19535.t2",-0.768354909297227,0.025926232640836,0.14805546555222,157,-22.1,"2 18","779 797",16,"75.00%","81.25%","V15555","V15555","blue",-0.389313443358683,-0.27713784683333,-0.352342080339127,0.0148531405897888,0.275954744878988,-0.127312645543351,0.382371631074707,0.472926499531007,0.0276382455790428,0.124633647746959,0.0479523464546578,0.935693694388835,0.126316971671421,0.487450606658039,0.0307886590498895,0.00626632032139616,"ZGA1"
"1619","Montipora_capitata_HIv3___Scaffold_11_832609","Montipora_capitata_HIv3___RNAseq.g19535.t2",0.739248813005278,0.036106227077495,0.171903143389588,151,-21.96,"2 16","240 262",14,"71.43%","85.71%","V15555","V15555","blue",-0.389313443358683,-0.27713784683333,-0.352342080339127,0.0148531405897888,0.275954744878988,-0.127312645543351,0.382371631074707,0.472926499531007,0.0276382455790428,0.124633647746959,0.0479523464546578,0.935693694388835,0.126316971671421,0.487450606658039,0.0307886590498895,0.00626632032139616,"ZGA1"
"1620","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.43487_t",0.7598244988552,0.0286965477773892,0.154834852706684,166,-21.05,"2 22","738 761",21,"80.95%","80.95%","V15560","V15560","blue",-0.330853417644428,-0.330853417644428,-0.0692463087786463,-0.134246557025659,0.476765549270394,0.195177082182276,0.242595667432231,-0.0493385977917397,0.0643705834059677,0.0643705834059677,0.70648273339156,0.463848149862433,0.00580112422626417,0.284394938047409,0.180956699299929,0.78857602162128,"ZGA1"
"1621","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___TS.g10035.t1",0.813301278353476,0.0140761138643526,0.114040103123036,166,-20.28,"2 23","733 756",21,"66.67%","80.95%","V15576","V15576","blue",-0.535919892261515,-0.363990401695022,-0.038889397943381,0.124754669205058,0.412750120252597,0.143203900946087,0.236372288800456,0.021718712695719,0.00157053313295187,0.0405626736450496,0.832638501512071,0.496310365906732,0.0188879743229734,0.434275479448587,0.192754758378519,0.906079364770938,"ZGA1"
"1622","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g45426.t1",-0.719859491306881,0.0440617195686484,0.188507737851244,163,-22.16,"2 17","845 867",16,"87.50%","87.50%","V15579","V15579","magenta",-0.213808639303688,-0.549475005930264,-0.28046199126681,-0.110108265876538,0.421472129008983,0.368754759206536,0.14345443400509,0.220172580156691,0.239989881203308,0.00112480950550681,0.119992915719957,0.548563674119286,0.016284441747428,0.0378174972542877,0.433463507637793,0.225949682032159,"ZGA2"
"1623","Montipora_capitata_HIv3___Scaffold_2_95308","Montipora_capitata_HIv3___RNAseq.g45426.t1",0.843742848697628,0.00845519355206303,0.0931982586419564,152,-20.26,"2 21","56 77",19,"63.16%","73.68%","V15579","V15579","magenta",-0.213808639303688,-0.549475005930264,-0.28046199126681,-0.110108265876538,0.421472129008983,0.368754759206536,0.14345443400509,0.220172580156691,0.239989881203308,0.00112480950550681,0.119992915719957,0.548563674119286,0.016284441747428,0.0378174972542877,0.433463507637793,0.225949682032159,"ZGA2"
"1624","Montipora_capitata_HIv3___Scaffold_9_611209","Montipora_capitata_HIv3___RNAseq.g23106.t1",-0.845309879912659,0.00821355588950307,0.0921680688611649,176,-21.69,"2 21","26 48",19,"73.68%","94.74%","V15585","V15585","green",0.291048266214989,0.477800656338348,0.281502527347296,0.197893574337599,-0.111342462116075,-0.198974182902441,-0.574061331389422,-0.363867047830294,0.106068337761663,0.00568087121096937,0.118566985707283,0.277612540728889,0.544063158694225,0.274943847121199,0.000591525343734833,0.0406358211394724,"Maternal"
"1625","Montipora_capitata_HIv3___Scaffold_6_434354","Montipora_capitata_HIv3___RNAseq.g40844.t1",0.812149670721729,0.0143249584011343,0.11483762332127,145,-22.21,"2 19","443 469",21,"61.90%","71.43%","V15594","V15594","pink",-0.27646170203632,-0.0460225291742532,-0.543761336004919,-0.337683021539323,0.0759672369237069,0.129333998797022,0.439510260599214,0.559117092434873,0.125593625439262,0.802496750828287,0.00129695519199726,0.0587350867409976,0.679433558653772,0.480507255249859,0.0118395013892158,0.000879399608096118,"ZGA2"
"1626","Montipora_capitata_HIv3___Scaffold_13_939196","Montipora_capitata_HIv3___RNAseq.g19898.t1",-0.714705157542164,0.046339792198058,0.193024865757019,155,-22.18,"2 21","975 1000",24,"66.67%","70.83%","V15603","V15603","red",-0.24270168046043,-0.532333960163877,-0.233890720098675,0.311016888783747,0.23006025249722,0.379004800735636,0.372910345065299,-0.284065926358919,0.180760235747067,0.00171158356594438,0.197605519368754,0.0831588728563778,0.205258275415308,0.0324186898757525,0.0355473420160927,0.115107980507171,"MZT1"
"1627","Montipora_capitata_HIv3___Scaffold_1_4143","Montipora_capitata_HIv3___TS.13392_t",0.837217368825561,0.00950993421896999,0.0974215768568513,166,-20.8,"2 20","390 413",19,"73.68%","89.47%","V15604","V15604","pink",-0.327161539780073,0.0588192194097735,-0.269089953668098,-0.149302979252321,0.123210178083208,-0.195895599461425,0.0748096492892682,0.684611025379667,0.0675885217743941,0.749142159137181,0.136417140071333,0.414746803649788,0.501699012262494,0.282590722456477,0.684065692378611,1.54963484680187e-05,"ZGA2"
"1628","Montipora_capitata_HIv3___Scaffold_8_503091","Montipora_capitata_HIv3___RNAseq.g1137.t1",0.746324388536495,0.0334402865234307,0.165926686653964,173,-25.07,"2 23","104 128",22,"77.27%","81.82%","V15625","V15625","blue",-0.388086628189868,-0.301608481901271,-0.187830990126175,-0.0746158600895982,0.3601331115372,0.38947822523789,0.314462845702943,-0.11193222217112,0.0281749609980179,0.0934256613816177,0.30326466213767,0.684842256806439,0.0429006818144174,0.0275667972096262,0.0796237722429722,0.541918760765435,"ZGA1"
"1629","Montipora_capitata_HIv3___Scaffold_11_793245","Montipora_capitata_HIv3___RNAseq.g39576.t1",0.738120920483835,0.0365427832609282,0.172851392421675,176,-21.1,"2 22","578 603",22,"77.27%","86.36%","V15638","V15638","blue",-0.371118355297473,-0.371118355297473,-0.239896682361393,-0.170258185367996,0.459512985455271,0.286508510747104,0.302311615361434,0.104058466760526,0.0365123724059449,0.0365123724059449,0.186009224991405,0.351525853373673,0.00815001639208703,0.111882603913216,0.0926265421720572,0.57087305072764,"ZGA1"
"1630","Montipora_capitata_HIv3___Scaffold_10_638801","Montipora_capitata_HIv3___TS.g18997.t1",0.741117106593704,0.0353901293816654,0.170368361125503,156,-20.07,"2 23","521 548",25,"64.00%","76.00%","V15642","V15642","pink",-0.396934491628198,-0.149688224925256,-0.286036443095283,-0.162058616338276,0.165567846375759,-0.0101256799702315,0.2835136261272,0.555761983454285,0.0244884378138583,0.413530073517892,0.112500623930323,0.375538472491645,0.365146346507431,0.956136965762889,0.115846802275532,0.000958841739430789,"ZGA2"
"1631","Montipora_capitata_HIv3___Scaffold_2_86747","Montipora_capitata_HIv3___TS.g18997.t1",0.741117106593704,0.0353901293816654,0.170368361125503,156,-20.07,"2 23","521 548",25,"64.00%","76.00%","V15642","V15642","pink",-0.396934491628198,-0.149688224925256,-0.286036443095283,-0.162058616338276,0.165567846375759,-0.0101256799702315,0.2835136261272,0.555761983454285,0.0244884378138583,0.413530073517892,0.112500623930323,0.375538472491645,0.365146346507431,0.956136965762889,0.115846802275532,0.000958841739430789,"ZGA2"
"1632","Montipora_capitata_HIv3___Scaffold_5_319191","Montipora_capitata_HIv3___TS.g18997.t1",0.741117106593704,0.0353901293816654,0.170368361125503,156,-20.07,"2 23","521 548",25,"64.00%","76.00%","V15642","V15642","pink",-0.396934491628198,-0.149688224925256,-0.286036443095283,-0.162058616338276,0.165567846375759,-0.0101256799702315,0.2835136261272,0.555761983454285,0.0244884378138583,0.413530073517892,0.112500623930323,0.375538472491645,0.365146346507431,0.956136965762889,0.115846802275532,0.000958841739430789,"ZGA2"
"1633","Montipora_capitata_HIv3___Scaffold_6_415143","Montipora_capitata_HIv3___TS.g18997.t1",0.741117106593704,0.0353901293816654,0.170368361125503,156,-20.07,"2 23","521 548",25,"64.00%","76.00%","V15642","V15642","pink",-0.396934491628198,-0.149688224925256,-0.286036443095283,-0.162058616338276,0.165567846375759,-0.0101256799702315,0.2835136261272,0.555761983454285,0.0244884378138583,0.413530073517892,0.112500623930323,0.375538472491645,0.365146346507431,0.956136965762889,0.115846802275532,0.000958841739430789,"ZGA2"
"1634","Montipora_capitata_HIv3___Scaffold_8_503090","Montipora_capitata_HIv3___TS.g47975.t2",0.946874550976765,0.000360065122423026,0.0368566985351993,152,-20.77,"2 22","112 137",22,"59.09%","77.27%","V15645","V15645","pink",-0.354750467761531,-0.120036708904296,-0.270884969532018,-0.310683274920477,0.198429908668845,0.0773130934088467,0.198885236984504,0.581727182056125,0.0463425705867563,0.512862573618864,0.133720835765685,0.0835074193515476,0.276285913355282,0.674062473920975,0.275162879904422,0.000479072967867117,"ZGA2"
"1635","Montipora_capitata_HIv3___Scaffold_2_97469","Montipora_capitata_HIv3___RNAseq.g42338.t1",0.916059699343457,0.00138707990277356,0.0514797238463634,171,-25.48,"2 23","683 709",24,"79.17%","83.33%","V15653","V15653","pink",-0.440108360906431,-0.223328497680736,-0.440108360906431,-0.102465163274654,0.276339116192087,0.122236416920812,0.300988698365067,0.506446151290287,0.0117116723470585,0.219197737562821,0.0117116723470585,0.576815962919898,0.125768254304703,0.505111452267532,0.0941343944856216,0.00309971970664352,"ZGA2"
"1636","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g5282.t1b",-0.79343421837614,0.0187623659035399,0.12875685225106,146,-20.44,"2 19","161 177",17,"70.59%","76.47%","V15681","V15681","blue",-0.373574186401254,-0.251308657899619,-0.211017163301342,-0.0834105119027754,0.476408561540617,0.207906058653599,0.169069800324661,0.0659260989861128,0.0351951305810533,0.165307551374532,0.246328652400981,0.649929013523514,0.00584309870421646,0.253523284366358,0.354947610135695,0.719978757121817,"ZGA1"
"1637","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g50196.t1",0.866185681413622,0.00540518865700677,0.0790135065900338,168,-21,"2 23","672 697",23,"73.91%","82.61%","V15739","V15739","magenta",-0.257295428396207,-0.275940014026476,-0.582146062062638,-0.144243034214099,0.134242420995696,0.197933070419993,0.471884826705649,0.455564220578082,0.155130979763116,0.126338036146198,0.000473513792159092,0.430913118988163,0.463862045968158,0.277514706680112,0.00639790478428884,0.00878864292570415,"ZGA2"
"1638","Montipora_capitata_HIv3___Scaffold_4_288176","Montipora_capitata_HIv3___RNAseq.g34704.t1",0.854308544055915,0.00691096404209749,0.0864933733240072,168,-23.03,"2 23","838 864",24,"70.83%","83.33%","V15746","V15746","magenta",-0.366007797422452,-0.176444975735767,-0.457654034922616,-0.21227766507124,0.0323163766593057,0.23259222794383,0.646046044929383,0.301429823619556,0.0393813351758944,0.334034243476741,0.00844557397101031,0.24345270810638,0.860622787992527,0.200177195726623,6.50149794484524e-05,0.0936295421843406,"ZGA2"
"1639","Montipora_capitata_HIv3___Scaffold_9_606515","Montipora_capitata_HIv3___RNAseq.g34704.t1",-0.887742083143787,0.00324556402403093,0.0664612632995883,163,-23.26,"2 20","612 635",18,"66.67%","88.89%","V15746","V15746","magenta",-0.366007797422452,-0.176444975735767,-0.457654034922616,-0.21227766507124,0.0323163766593057,0.23259222794383,0.646046044929383,0.301429823619556,0.0393813351758944,0.334034243476741,0.00844557397101031,0.24345270810638,0.860622787992527,0.200177195726623,6.50149794484524e-05,0.0936295421843406,"ZGA2"
