"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","gene","moduleColor","hpf_1","hpf_4","hpf_9","hpf_14","hpf_22","hpf_28","hpf_48","hpf_72","hpf_1.1","hpf_4.1","hpf_9.1","hpf_14.1","hpf_22.1","hpf_28.1","hpf_48.1","hpf_72.1","category","timepoint","count","mean","sd","se","mirna_zscore","mrna_mean_zscore","mrna_sd_zscore","mrna_se_zscore"
"1282","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g39744.t1",-0.773265093721084,0.0244097319166181,0.144242855625751,151,-26.87,"2 22","967 992",23,"65.22%","73.91%","V13189","V13189","black",0.294235140483169,-0.0377657992637156,0.264286854632319,-0.0969295694643388,0.213888719745599,-0.0991668607263137,-0.368688519247363,-0.169859966159356,0.102124656095742,0.837408898753188,0.143827394328121,0.597675215448071,0.239809663073895,0.589205494404478,0.0378546086088689,0.352670243231063,"MZT2","4_hpf",7615.09,5.11124990440127,0.416698493295573,0.208349246647786,-0.280714469006114,-1.53430799915821,0.2953951194143,0.2953951194143
"1283","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g39744.t1",-0.773265093721084,0.0244097319166181,0.144242855625751,151,-26.87,"2 22","967 992",23,"65.22%","73.91%","V13189","V13189","black",0.294235140483169,-0.0377657992637156,0.264286854632319,-0.0969295694643388,0.213888719745599,-0.0991668607263137,-0.368688519247363,-0.169859966159356,0.102124656095742,0.837408898753188,0.143827394328121,0.597675215448071,0.239809663073895,0.589205494404478,0.0378546086088689,0.352670243231063,"MZT2","9_hpf",12420.85,5.58240407320536,0.17978003420287,0.089890017101435,-0.170303317966712,-1.28070147323543,-0.625749967394448,-0.625749967394448
"1284","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g39744.t1",-0.773265093721084,0.0244097319166181,0.144242855625751,151,-26.87,"2 22","967 992",23,"65.22%","73.91%","V13189","V13189","black",0.294235140483169,-0.0377657992637156,0.264286854632319,-0.0969295694643388,0.213888719745599,-0.0991668607263137,-0.368688519247363,-0.169859966159356,0.102124656095742,0.837408898753188,0.143827394328121,0.597675215448071,0.239809663073895,0.589205494404478,0.0378546086088689,0.352670243231063,"MZT2","14_hpf",25768.77,5.01845901044068,0.3989106828289,0.19945534141445,0.136361852824556,-1.58425423292357,0.226235652991934,0.226235652991934
"1285","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g39744.t1",-0.773265093721084,0.0244097319166181,0.144242855625751,151,-26.87,"2 22","967 992",23,"65.22%","73.91%","V13189","V13189","black",0.294235140483169,-0.0377657992637156,0.264286854632319,-0.0969295694643388,0.213888719745599,-0.0991668607263137,-0.368688519247363,-0.169859966159356,0.102124656095742,0.837408898753188,0.143827394328121,0.597675215448071,0.239809663073895,0.589205494404478,0.0378546086088689,0.352670243231063,"MZT2","22_hpf",62152.83,5.44535473390678,1.17237011258548,0.586185056292741,0.972276660073907,-1.3544705473959,3.23346588863766,3.23346588863766
"1286","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g39744.t1",-0.773265093721084,0.0244097319166181,0.144242855625751,151,-26.87,"2 22","967 992",23,"65.22%","73.91%","V13189","V13189","black",0.294235140483169,-0.0377657992637156,0.264286854632319,-0.0969295694643388,0.213888719745599,-0.0991668607263137,-0.368688519247363,-0.169859966159356,0.102124656095742,0.837408898753188,0.143827394328121,0.597675215448071,0.239809663073895,0.589205494404478,0.0378546086088689,0.352670243231063,"MZT2","28_hpf",74117.47,5.00433971608714,0.65620245391172,0.32810122695586,1.24716131394178,-1.59185417669266,1.22659270291064,1.22659270291064
"1287","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g39744.t1",-0.773265093721084,0.0244097319166181,0.144242855625751,151,-26.87,"2 22","967 992",23,"65.22%","73.91%","V13189","V13189","black",0.294235140483169,-0.0377657992637156,0.264286854632319,-0.0969295694643388,0.213888719745599,-0.0991668607263137,-0.368688519247363,-0.169859966159356,0.102124656095742,0.837408898753188,0.143827394328121,0.597675215448071,0.239809663073895,0.589205494404478,0.0378546086088689,0.352670243231063,"MZT2","48_hpf",216241.36,4.57634015832263,0.466111111152464,0.233055555576232,4.51242264307542,-1.82223201929279,0.487512653605353,0.487512653605353
"1288","Montipora_capitata_HIv3___Scaffold_8_483169","Montipora_capitata_HIv3___RNAseq.g39744.t1",-0.773265093721084,0.0244097319166181,0.144242855625751,151,-26.87,"2 22","967 992",23,"65.22%","73.91%","V13189","V13189","black",0.294235140483169,-0.0377657992637156,0.264286854632319,-0.0969295694643388,0.213888719745599,-0.0991668607263137,-0.368688519247363,-0.169859966159356,0.102124656095742,0.837408898753188,0.143827394328121,0.597675215448071,0.239809663073895,0.589205494404478,0.0378546086088689,0.352670243231063,"MZT2","72_hpf",123635.2,4.9059481288456,0.105902929961697,0.0529514649808485,2.38481895106022,-1.64481507627186,-0.912986056384824,-0.912986056384824
"1289","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","1_hpf",1164.82,8.8354941825407,0.150842618225098,0.0754213091125488,-0.428907831807194,0.470328095783092,-0.738259387956044,-0.738259387956044
"1290","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","4_hpf",1384.56,8.39370765716752,0.42199792232545,0.210998961162725,-0.423859359488685,0.232529189782164,0.315999436327629,0.315999436327629
"1291","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","9_hpf",1217.73,8.90150833851147,0.120180489740569,0.0600902448702845,-0.427692237603261,0.50586130734305,-0.85747453528051,-0.85747453528051
"1292","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","14_hpf",5497.34,8.24484756044419,0.457273994458331,0.228636997229166,-0.329369253080577,0.152402780045926,0.453153715701023,0.453153715701023
"1293","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","22_hpf",7356.25,6.79021904123504,0.532343632264256,0.266171816132128,-0.2866612541837,-0.630575085142464,0.745026405985497,0.745026405985497
"1294","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","28_hpf",8642.16,7.04562015553229,0.80203875270399,0.401019376351995,-0.257117789001694,-0.493101210130089,1.79360799849091,1.79360799849091
"1295","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","48_hpf",7442.85,7.38821558151525,0.450206108745933,0.225103054372967,-0.284671640536741,-0.308693554349158,0.425673593539863,0.425673593539863
"1296","Montipora_capitata_HIv3___Scaffold_7_451889","Montipora_capitata_HIv3___RNAseq.g44514.t1",-0.861451076461142,0.00597714172237565,0.0820980567650659,157,-20.19,"2 23","676 700",22,"63.64%","77.27%","V13279","V13279","cyan",0.401512628623207,0.183745043606194,0.435272915638321,0.112672120744511,-0.517008207593212,-0.407154794092295,-0.275397944067492,0.0663582371407663,0.0227425324844243,0.314093901574658,0.0127791651594501,0.539234124602433,0.00244634294766179,0.0207332844465429,0.127114978646877,0.71821740099331,"MZT2","72_hpf",7064.87,8.1552375720298,0.228482639347726,0.114241319673863,-0.29335563783787,0.104168721314283,-0.436392980962179,-0.436392980962179
"1297","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","1_hpf",0,7.66538670462033,0.12714096473856,0.0635704823692799,-0.455669284096471,-0.159501611942672,-0.830412028750592,-0.830412028750592
"1298","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","4_hpf",0,7.93764471696716,0.554198321904777,0.277099160952389,-0.455669284096471,-0.0129542326821226,0.829998003653281,0.829998003653281
"1299","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","9_hpf",2679.01,7.51889612823123,0.154336718523391,0.0771683592616954,-0.394119689912394,-0.238352588158727,-0.724674235769441,-0.724674235769441
"1300","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","14_hpf",12197.22,6.68161200052775,0.298843979153203,0.149421989576601,-0.175441162076061,-0.689034621549498,-0.162826274884056,-0.162826274884056
"1301","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","22_hpf",9307.91,6.33559163066335,0.816007121383393,0.408003560691696,-0.241822346906275,-0.875285810035353,1.84791737661636,1.84791737661636
"1302","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","28_hpf",4687.27,6.29998527547363,0.803308019492965,0.401654009746482,-0.347980411590883,-0.894451519771847,1.79854294054224,1.79854294054224
"1303","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","48_hpf",930.36,7.01451117802157,0.474280013484039,0.237140006742019,-0.434294492496179,-0.509846131928252,0.51927355681301,0.51927355681301
"1304","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,157,-21.08,"2 24","504 531",25,"64.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","72_hpf",160.57,7.12893909360099,0.193173385299687,0.0965866926498434,-0.451980227938361,-0.448253413323336,-0.573676272478553,-0.573676272478553
"1305","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","1_hpf",0,7.66538670462033,0.12714096473856,0.0635704823692799,-0.455669284096471,-0.159501611942672,-0.830412028750592,-0.830412028750592
"1306","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","4_hpf",0,7.93764471696716,0.554198321904777,0.277099160952389,-0.455669284096471,-0.0129542326821226,0.829998003653281,0.829998003653281
"1307","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","9_hpf",2679.01,7.51889612823123,0.154336718523391,0.0771683592616954,-0.394119689912394,-0.238352588158727,-0.724674235769441,-0.724674235769441
"1308","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","14_hpf",12197.22,6.68161200052775,0.298843979153203,0.149421989576601,-0.175441162076061,-0.689034621549498,-0.162826274884056,-0.162826274884056
"1309","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","22_hpf",9307.91,6.33559163066335,0.816007121383393,0.408003560691696,-0.241822346906275,-0.875285810035353,1.84791737661636,1.84791737661636
"1310","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","28_hpf",4687.27,6.29998527547363,0.803308019492965,0.401654009746482,-0.347980411590883,-0.894451519771847,1.79854294054224,1.79854294054224
"1311","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","48_hpf",930.36,7.01451117802157,0.474280013484039,0.237140006742019,-0.434294492496179,-0.509846131928252,0.51927355681301,0.51927355681301
"1312","Montipora_capitata_HIv3___Scaffold_6_396712","Montipora_capitata_HIv3___RNAseq.g26512.t1",-0.706951597822493,0.0498980369131712,0.19993123237046,161,-21.14,"2 24","454 481",25,"68.00%","76.00%","V13351","V13351","black",0.315238648351716,0.488538588546396,0.229708642767185,-0.22351157811825,-0.378690590982025,-0.396768587721416,-0.0452571983266846,0.0107420754830789,0.0788441267557592,0.00455400116722231,0.205970842904758,0.218810311385341,0.0325743235862284,0.0245537180257624,0.805718213381679,0.953469618498624,"MZT2","72_hpf",160.57,7.12893909360099,0.193173385299687,0.0965866926498434,-0.451980227938361,-0.448253413323336,-0.573676272478553,-0.573676272478553
"1313","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","1_hpf",4076.88,8.04212290669037,0.230255814188813,0.115127907094407,-0.362003971336467,0.0432828813768689,-0.429498831392006,-0.429498831392006
"1314","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","4_hpf",2769.12,8.62306418898681,0.761988032886283,0.380994016443141,-0.392049434880899,0.355984137405845,1.63788976562498,1.63788976562498
"1315","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","9_hpf",1461.28,8.06525250835005,0.242115262375126,0.121057631187563,-0.422096736405605,0.0557327721159813,-0.383388990601549,-0.383388990601549
"1316","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","14_hpf",171.79,6.59413982603468,0.448992353281621,0.22449617664081,-0.451722451204887,-0.736117966570955,0.420954480952264,0.420954480952264
"1317","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","22_hpf",300.26,7.11929923659164,0.474580105271575,0.237290052635788,-0.448770884631851,-0.453442225836108,0.52044032143211,0.52044032143211
"1318","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","28_hpf",585.91,7.48455264186316,0.375520811698705,0.187760405849353,-0.442208146314831,-0.256838537859625,0.135295230049885,0.135295230049885
"1319","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","48_hpf",132.91,7.23075019448763,0.19658797819656,0.0982939890982799,-0.45261570961821,-0.393451903953753,-0.560400247121762,-0.560400247121762
"1320","Montipora_capitata_HIv3___Scaffold_186_1068044","Montipora_capitata_HIv3___RNAseq.g22964.t1",0.80104948869343,0.0168661624569905,0.122955301116236,186,-38.63,"2 19","546 565",17,"94.12%","100.00%","V13432","V13432","darkorange",0.26352254013249,0.602531000794331,0.276204819508014,-0.440260553256625,-0.200457232348162,-0.0247591698466779,-0.15236921424936,-0.32441219073401,0.145033073827297,0.00026308688973601,0.125959771726897,0.0116793309972135,0.271308424616479,0.893001644107356,0.405118367605538,0.0700654530420787,"MZT2","72_hpf",160.57,6.86418930467079,0.170964092522405,0.0854820462612027,-0.451980227938361,-0.590759367117195,-0.660026576298843,-0.660026576298843
"1321","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g33562.t1",-0.730177077119609,0.0397086645168858,0.179679752866423,151,-23.69,"2 20","15 35",18,"66.67%","72.22%","V13619","V13619","darkorange",0.13556404296825,0.602746746021493,0.045827923916925,-0.639828149549538,-0.31290143347534,-0.048814465711533,-0.0432584473258588,0.260663783155602,0.459432916930432,0.000261399875837273,0.803315591673526,8.04399062516377e-05,0.0812109321332398,0.790772167442959,0.814146083960399,0.149607797191085,"MZT2","1_hpf",6988.93,8.77403177259101,0.158687401608006,0.0793437008040029,-0.295100340613275,0.437244936821034,-0.707758667590403,-0.707758667590403
"1322","Montipora_capitata_HIv3___Scaffold_10_721713","Montipora_capitata_HIv3___RNAseq.g33562.t1",-0.730177077119609,0.0397086645168858,0.179679752866423,151,-23.69,"2 20","15 35",18,"66.67%","72.22%","V13619","V13619","darkorange",0.13556404296825,0.602746746021493,0.045827923916925,-0.639828149549538,-0.31290143347534,-0.048814465711533,-0.0432584473258588,0.260663783155602,0.459432916930432,0.000261399875837273,0.803315591673526,8.04399062516377e-05,0.0812109321332398,0.790772167442959,0.814146083960399,0.149607797191085,"MZT2","4_hpf",11076.5,9.40811770469417,0.426870065750981,0.213435032875491,-0.201189427739114,0.778552179809808,0.334942455777622,0.334942455777622
